	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
30	99.42709074382299	98.42669581993779	97.42630089605262	96.4259059721674	95.42551104828229	94.42511612439706	93.42472120051188	92.42432627662672	91.42393135274152	90.42353642885631	89.42314150497111	88.42274658108596	87.42235165720078	86.42195673331561	85.42156180943049	84.42116688554522	83.42077196166004	82.42037703777476	81.41998211388965	80.41958719000442	79.41919226611931	78.41879734223416	77.17388658217496	75.81237222432834	73.76433775718692	70.97826175702771	68.94574488589717	67.31894020216698	65.74412371932566	63.96979938294307	61.91267377511729	59.63719018594868	57.27243139268803	54.93136036933347	52.67259268980765	50.50761140900665	48.422009208826054	46.39912257861366	44.43489157999208	42.54323065893587	40.75417168501026	39.10718640953508	37.64417797510062	36.40221053905633	35.408304841143185	34.676771384430886	34.208862564301974	33.994146894337945	34.012936638188336	34.23918821865756	34.643427991818854	
29	99.46583169188324	98.46543676799809	97.46504184411292	96.46464692022772	95.46425199634253	94.46385707245739	93.46346214857205	92.46306722468697	91.46267230080186	90.46227737691657	89.46188245303136	88.46148752914625	87.4610926052611	86.46069768137586	85.46030275749074	84.45990783360543	83.45951290972039	82.4591179858351	81.45872306194983	80.45832813806464	79.4579332141795	78.45753829029438	77.4571433664092	76.45674844252396	73.7585378286794	71.03168984301679	69.08792337101866	67.58156380305486	66.15229338516632	64.5371812219899	62.64294567962514	60.52633691167973	58.307542446678845	56.08721194397129	53.90980274408039	51.77476835248261	49.661538362827926	47.55507130396569	45.46025543128956	43.405017713632056	41.43531651481422	39.60537769525498	37.96876868194843	36.570220054494435	35.440556563231375	34.594801060428615	34.032828127292184	33.74168765241371	33.69877853076519	33.87524760285389	34.2391882186576	
28	99.71634486886641	98.71594994498126	97.71555502109604	96.71516009721087	95.71476517332574	94.71437024944053	93.71397532555537	92.71358040167019	91.71318547778495	90.71279055389975	89.71239563001461	88.71200070612937	87.71160578224412	86.71121085835901	85.71081593447386	84.71042101058863	83.71002608670342	82.70963116281827	81.70923623893309	80.70884131504788	79.7084463911627	78.70805146727747	77.70765654339235	76.70726161950714	73.87925436275498	71.17535782086053	69.2738163594686	67.83667206520677	66.50733273124418	65.0209231079445	63.277816169052905	61.3251730865761	59.27034305671215	57.19815973283046	55.136153167992504	53.069048991785635	50.967207224321484	48.814379287271905	46.62213402927525	44.430975990607244	42.30221687089089	40.30495297711893	38.5049104504689	36.95516384765572	35.69106974021446	34.72907088338959	34.06833127939451	33.69401178687985	33.5811947654667	33.69877853076518	34.01293663818833	
27	100.13928535788068	99.13889043399547	98.13849551011027	97.13810058622518	96.13770566233998	95.13731073845484	94.13691581456962	93.13652089068451	92.13612596679926	91.1357310429141	90.13533611902875	89.13494119514368	88.13454627125846	87.13415134737339	86.13375642348807	85.13336149960283	84.13296657571767	83.1325716518325	82.13217672794731	81.13178180406213	80.13138688017695	79.13099195629182	78.13059703240651	77.13020210852133	74.20567289114788	71.5071906275744	69.62026464147625	68.21606321826769	66.9469096881119	65.55226130824293	63.930746120375005	62.122405015162336	60.22300892822744	58.30215962323753	56.37013129610675	54.39532451630001	52.33626416271457	50.17208434874164	47.91767132483168	45.62330444266181	43.36368904968774	41.221703361192255	39.27483714658463	37.58462264899713	36.19138567078255	35.11361530534356	34.35049888163417	33.88610241500613	33.69401178687987	33.74168765241372	33.994146894337945	
26	100.80618058064758	99.80578565676244	98.80539073287721	97.80499580899202	96.80460088510694	95.80420596122164	94.8038110373365	93.8034161134514	92.80302118956611	91.80262626568094	90.80223134179568	89.80183641791048	88.8014414940254	87.80104657014007	86.80065164625498	85.80025672236984	84.7998617984846	83.79946687459945	82.79907195071421	81.79867702682904	80.79828210294387	79.79788717905863	78.79749225517348	77.79709733128834	74.78417970844092	72.08624153682443	70.20304670172163	68.81237222432837	67.57517441722719	66.23778263077283	64.70143282871747	63.00387541026956	61.23372380985596	59.44879954529828	57.64412096040296	55.77196351556411	53.77740273703728	51.63191484366023	49.34992731974572	46.987717830701285	44.63018252775304	42.37168662043974	40.3001181183116	38.48490254973593	36.971371123158605	35.78051052811056	34.912259742916746	34.35049888163417	34.06833127939452	34.03282812729216	34.20886256430201	
25	101.78166040787019	100.78126548398502	99.78087056009983	98.78047563621459	97.78008071232951	96.77968578844428	95.77929086455917	94.77889594067393	93.77850101678871	92.7781060929035	91.77771116901833	90.77731624513318	89.77692132124794	88.77652639736282	87.77613147347759	86.77573654959247	85.77534162570726	84.77494670182206	83.77455177793686	82.77415685405188	81.77376193016642	80.77336700628129	79.77297208239621	78.77257715851088	75.63975329796304	72.94181512634657	71.05950935403405	69.67388658217486	68.45167796065151	67.14567231097453	65.66198253068697	64.0400791545658	62.366175364941405	60.69105247132597	58.9984395250103	57.22689252873041	55.30832971674852	53.204714146595876	50.92654136181805	48.531877308584356	46.11171357253616	43.768586073551376	41.59849263009534	39.67747286619247	38.05541756176886	36.7559903553332	35.78051052811057	35.11361530534356	34.72907088338957	34.594801060428615	34.6767713844309	
24	102.99743609958085	101.9970411756957	100.99664625181052	99.99625132792525	98.9958564040401	97.9954614801549	96.99506655626979	95.99467163238457	94.99427670849937	93.99388178461419	92.99348686072895	91.99309193684387	90.99269701295873	89.99230208907339	88.99190716518821	87.99151224130298	86.99111731741786	85.99072239353275	84.99032746964754	83.9899325457623	82.98953762187722	81.98914269799204	80.98874777410678	79.98835285022152	76.77919821474698	74.08126004313047	72.19913390280692	70.81524742841329	69.59968322637039	68.30983619549333	66.85618291002156	65.28117059716718	63.671774947630325	62.076434856936736	60.47282292521494	58.79017125620766	56.94958667011728	54.90325200814003	52.65511010891062	50.26092711912242	47.81328897512449	45.4188975282744	43.17882616861151	41.17378585429059	39.45726262057688	38.055417561768856	36.97137112315865	36.19138567078251	35.69106974021447	35.44055656323137	35.40830484114319	
23	104.51096752615811	103.51057260227299	102.51017767838778	101.50978275450255	100.50938783061744	99.50899290673227	98.50859798284702	97.50820305896184	96.50780813507663	95.50741321119148	94.50701828730625	93.50662336342111	92.50622843953593	91.50583351565079	90.50543859176561	89.50504366788039	88.50464874399522	87.5042538201099	86.50385889622474	85.50346397233952	84.50306904845438	83.50267412456918	82.50227920068409	81.50188427679889	78.18691164953046	75.48897347791402	73.60695462779852	72.2243925617027	71.01376311246743	69.73494808365292	68.30008480181513	66.75294101204885	65.18215078278023	63.63757724389818	62.09645846465224	60.484403656232196	58.71575206565211	56.734248756174075	54.535850321570244	52.1705560113846	49.728161565494354	47.315266757261256	45.03451687821886	42.968818878965784	41.17378585429057	39.67747286619249	38.48490254973591	37.584622648997104	36.95516384765572	36.570220054494406	36.402210539056355	
22	106.3012970468921	105.30090212300696	104.30050719912174	103.30011227523659	102.29971735135133	101.2993224274662	100.29892750358096	99.29853257969584	98.29813765581068	97.29774273192545	96.29734780804033	95.29695288415515	94.29655796026991	93.2961630363847	92.29576811249956	91.29537318861433	90.29497826472915	89.29458334084394	88.29418841695875	87.2937934930735	86.29339856918835	85.2930036453031	84.29260872141805	83.29221379753281	79.82039615287117	77.12245798125477	75.24086365908626	73.86126586547938	72.65915930030606	71.39525504417212	69.97928045242668	68.4521549488748	66.90265400068229	65.38435307371704	63.879327889606046	62.31585179380354	60.606730659392845	58.69005012931779	56.553699703352024	54.239470567159955	51.83058450071636	49.42945988199794	47.13667402151647	45.03451687821886	43.178826168611494	41.59849263009534	40.30011811831159	39.27483714658466	38.5049104504689	37.96876868194845	37.64417797510062	
21	108.24816326149976	107.24776833761459	106.2473734137294	105.24697848984422	104.24658356595909	103.24618864207388	102.24579371818864	101.24539879430355	100.24500387041834	99.24460894653309	98.244214022648	97.2438190987628	96.2434241748775	95.24302925099242	94.24263432710717	93.24223940322204	92.24184447933692	91.24144955545167	90.24105463156653	89.2406597076812	88.2402647837961	87.23986985991084	86.23947493602572	85.23908001214049	81.61060588374175	78.91266771212513	77.03194691243772	75.65807064310846	74.47179275794963	73.23414313291045	71.84783225333646	70.34467658473267	68.80956914209054	67.30016573137513	65.8077064186413	64.26939952523038	62.60247113957678	60.743337840862665	58.673158914944814	56.42440652467856	54.07096523948259	51.707617540244726	49.42945988199794	47.31526675726126	45.41889752827438	43.76858607355141	42.371686620439746	41.22170336119222	40.30495297711886	39.605377695254944	39.107186409535096	
