	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
-6	0|31|45	0|31|44	0|31|43	0|31|42	0|31|41	0|31|40	0|31|39	0|31|38	0|31|37	0|31|36	0|31|35	0|31|34	0|31|33	0|31|32	0|31|31	0|31|30	0|31|29	0|31|28	0|31|27	0|31|26	0|31|25	0|31|24	0|31|23	0|31|22	0|31|0	0|31|0	0|31|0	0|31|0	0|31|0	0|31|0	0|31|0	0|32|0	0|33|0	0|36|0	0|36|0	0|36|0	0|36|0	0|36|0	0|36|0	0|35|0	0|34|0	0|33|0	0|33|0	0|32|0	0|32|0	0|31|0	0|31|0	0|31|0	0|30|0	0|30|0	0|29|0	
-7	0|32|45	0|32|44	0|32|43	0|32|42	0|32|41	0|32|40	0|32|39	0|32|38	0|32|37	0|32|36	0|32|35	0|32|34	0|32|33	0|32|32	0|32|31	0|32|30	0|32|29	0|32|28	0|32|27	0|32|26	0|32|25	0|32|24	0|32|23	0|32|22	0|32|0	0|32|0	0|32|0	0|32|0	0|32|0	0|32|0	0|32|0	0|33|0	0|34|0	0|37|0	0|37|0	0|37|0	0|37|0	0|37|0	0|37|0	0|36|0	0|35|0	0|34|0	0|34|0	0|33|0	0|33|0	0|32|0	0|32|0	0|32|0	0|31|0	0|31|0	0|30|0	
-8	0|33|45	0|33|44	0|33|43	0|33|42	0|33|41	0|33|40	0|33|39	0|33|38	0|33|37	0|33|36	0|33|35	0|33|34	0|33|33	0|33|32	0|33|31	0|33|30	0|33|29	0|33|28	0|33|27	0|33|26	0|33|25	0|33|24	0|33|23	0|33|22	0|33|0	0|33|0	0|33|0	0|33|0	0|33|0	0|33|0	0|33|0	0|34|0	0|35|0	0|38|0	0|38|0	0|38|0	0|38|0	0|38|0	0|38|0	0|37|0	0|36|0	0|35|0	0|35|0	0|34|0	0|34|0	0|33|0	0|33|0	0|33|0	0|32|0	0|32|0	0|31|0	
-9	0|34|45	0|34|44	0|34|43	0|34|42	0|34|41	0|34|40	0|34|39	0|34|38	0|34|37	0|34|36	0|34|35	0|34|34	0|34|33	0|34|32	0|34|31	0|34|30	0|34|29	0|34|28	0|34|27	0|34|26	0|34|25	0|34|24	0|34|23	0|34|22	0|34|0	0|34|0	0|34|0	0|34|0	0|34|0	0|34|0	0|34|0	0|35|0	0|36|0	0|39|0	0|39|0	0|39|0	0|39|0	0|39|0	0|39|0	0|38|0	0|37|0	0|36|0	0|36|0	0|35|0	0|35|0	0|34|0	0|34|0	0|34|0	0|33|0	0|33|0	0|32|0	
-10	0|35|45	0|35|44	0|35|43	0|35|42	0|35|41	0|35|40	0|35|39	0|35|38	0|35|37	0|35|36	0|35|35	0|35|34	0|35|33	0|35|32	0|35|31	0|35|30	0|35|29	0|35|28	0|35|27	0|35|26	0|35|25	0|35|24	0|35|23	0|35|22	0|35|0	0|35|0	0|35|0	0|35|0	0|35|0	0|35|0	0|35|0	0|36|0	0|37|0	0|40|0	0|40|0	0|40|0	0|40|0	0|40|0	0|40|0	0|39|0	0|38|0	0|37|0	0|37|0	0|36|0	0|36|0	0|35|0	0|35|0	0|35|0	0|34|0	0|34|0	0|33|0	
-11	0|36|45	0|36|44	0|36|43	0|36|42	0|36|41	0|36|40	0|36|39	0|36|38	0|36|37	0|36|36	0|36|35	0|36|34	0|36|33	0|36|32	0|36|31	0|36|30	0|36|29	0|36|28	0|36|27	0|36|26	0|36|25	0|36|24	0|36|23	0|36|22	0|36|0	0|36|0	0|36|0	0|36|0	0|36|0	0|36|0	0|36|0	0|37|0	0|38|0	0|41|0	0|41|0	0|41|0	0|41|0	0|41|0	0|41|0	0|40|0	0|39|0	0|38|0	0|38|0	0|37|0	0|37|0	0|36|0	0|36|0	0|36|0	0|35|0	0|35|0	0|34|0	
-12	0|37|45	0|37|44	0|37|43	0|37|42	0|37|41	0|37|40	0|37|39	0|37|38	0|37|37	0|37|36	0|37|35	0|37|34	0|37|33	0|37|32	0|37|31	0|37|30	0|37|29	0|37|28	0|37|27	0|37|26	0|37|25	0|37|24	0|37|23	0|37|22	0|37|0	0|37|0	0|37|0	0|37|0	0|37|0	0|37|0	0|37|0	0|38|0	0|39|0	0|42|0	0|42|0	0|42|0	0|42|0	0|42|0	0|42|0	0|41|0	0|40|0	0|39|0	0|39|0	0|38|0	0|38|0	0|37|0	0|37|0	0|37|0	0|36|0	0|36|0	0|35|0	
-13	0|38|45	0|38|44	0|38|43	0|38|42	0|38|41	0|38|40	0|38|39	0|38|38	0|38|37	0|38|36	0|38|35	0|38|34	0|38|33	0|38|32	0|38|31	0|38|30	0|38|29	0|38|28	0|38|27	0|38|26	0|38|25	0|38|24	0|38|23	0|38|22	0|38|0	0|38|0	0|38|0	0|38|0	0|38|0	0|38|0	0|38|0	0|39|0	0|40|0	0|43|0	0|43|0	0|43|0	0|43|0	0|43|0	0|43|0	0|42|0	0|41|0	0|40|0	0|40|0	0|39|0	0|39|0	0|38|0	0|38|0	0|38|0	0|37|0	0|37|0	0|36|0	
-14	0|39|45	0|39|44	0|39|43	0|39|42	0|39|41	0|39|40	0|39|39	0|39|38	0|39|37	0|39|36	0|39|35	0|39|34	0|39|33	0|39|32	0|39|31	0|39|30	0|39|29	0|39|28	0|39|27	0|39|26	0|39|25	0|39|24	0|39|23	0|39|22	0|39|0	0|39|0	0|39|0	0|39|0	0|39|0	0|39|0	0|39|0	0|40|0	0|41|0	0|44|0	0|44|0	0|44|0	0|44|0	0|44|0	0|44|0	0|43|0	0|42|0	0|41|0	0|41|0	0|40|0	0|40|0	0|39|0	0|39|0	0|39|0	0|38|0	0|38|0	0|37|0	
-15	0|40|45	0|40|44	0|40|43	0|40|42	0|40|41	0|40|40	0|40|39	0|40|38	0|40|37	0|40|36	0|40|35	0|40|34	0|40|33	0|40|32	0|40|31	0|40|30	0|40|29	0|40|28	0|40|27	0|40|26	0|40|25	0|40|24	0|40|23	0|40|22	0|40|0	0|40|0	0|40|0	0|40|0	0|40|0	0|40|0	0|40|0	0|41|0	0|42|0	0|45|0	0|45|0	0|45|0	0|45|0	0|45|0	0|45|0	0|44|0	0|43|0	0|42|0	0|42|0	0|41|0	0|41|0	0|40|0	0|40|0	0|40|0	0|39|0	0|39|0	0|38|0	
-16	0|41|45	0|41|44	0|41|43	0|41|42	0|41|41	0|41|40	0|41|39	0|41|38	0|41|37	0|41|36	0|41|35	0|41|34	0|41|33	0|41|32	0|41|31	0|41|30	0|41|29	0|41|28	0|41|27	0|41|26	0|41|25	0|41|24	0|41|23	0|41|22	0|41|0	0|41|0	0|41|0	0|41|0	0|41|0	0|41|0	0|41|0	0|42|0	0|43|0	0|46|0	0|46|0	0|46|0	0|46|0	0|46|0	0|46|0	0|45|0	0|44|0	0|43|0	0|43|0	0|42|0	0|42|0	0|41|0	0|41|0	0|41|0	0|40|0	0|40|0	0|39|0	
-17	0|42|45	0|42|44	0|42|43	0|42|42	0|42|41	0|42|40	0|42|39	0|42|38	0|42|37	0|42|36	0|42|35	0|42|34	0|42|33	0|42|32	0|42|31	0|42|30	0|42|29	0|42|28	0|42|27	0|42|26	0|42|25	0|42|24	0|42|23	0|42|22	0|42|0	0|42|0	0|42|0	0|42|0	0|42|0	0|42|0	0|42|0	0|43|0	0|44|0	0|47|0	0|47|0	0|47|0	0|47|0	0|47|0	0|47|0	0|46|0	0|45|0	0|44|0	0|44|0	0|43|0	0|43|0	0|42|0	0|42|0	0|42|0	0|41|0	0|41|0	0|40|0	
-18	0|43|45	0|43|44	0|43|43	0|43|42	0|43|41	0|43|40	0|43|39	0|43|38	0|43|37	0|43|36	0|43|35	0|43|34	0|43|33	0|43|32	0|43|31	0|43|30	0|43|29	0|43|28	0|43|27	0|43|26	0|43|25	0|43|24	0|43|23	0|43|22	0|43|0	0|43|0	0|43|0	0|43|0	0|43|0	0|43|0	0|43|0	0|44|0	0|45|0	0|48|0	0|48|0	0|48|0	0|48|0	0|48|0	0|48|0	0|47|0	0|46|0	0|45|0	0|45|0	0|44|0	0|44|0	0|43|0	0|43|0	0|43|0	0|42|0	0|42|0	0|41|0	
-19	0|44|45	0|44|44	0|44|43	0|44|42	0|44|41	0|44|40	0|44|39	0|44|38	0|44|37	0|44|36	0|44|35	0|44|34	0|44|33	0|44|32	0|44|31	0|44|30	0|44|29	0|44|28	0|44|27	0|44|26	0|44|25	0|44|24	0|44|23	0|44|22	0|44|0	0|44|0	0|44|0	0|44|0	0|44|0	0|44|0	0|44|0	0|45|0	0|46|0	0|49|0	0|49|0	0|49|0	0|49|0	0|49|0	0|49|0	0|48|0	0|47|0	0|46|0	0|46|0	0|45|0	0|45|0	0|44|0	0|44|0	0|44|0	0|43|0	0|43|0	0|42|0	
-20	0|45|45	0|45|44	0|45|43	0|45|42	0|45|41	0|45|40	0|45|39	0|45|38	0|45|37	0|45|36	0|45|35	0|45|34	0|45|33	0|45|32	0|45|31	0|45|30	0|45|29	0|45|28	0|45|27	0|45|26	0|45|25	0|45|24	0|45|23	0|45|22	0|45|0	0|45|0	0|45|0	0|45|0	0|45|0	0|45|0	0|45|0	0|46|0	0|47|0	0|50|0	0|50|0	0|50|0	0|50|0	0|50|0	0|50|0	0|49|0	0|48|0	0|47|0	0|47|0	0|46|0	0|46|0	0|45|0	0|45|0	0|45|0	0|44|0	0|44|0	0|43|0	

===================================================
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
30	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
29	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
28	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
27	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
26	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
25	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
24	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
23	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
22	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
21	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
20	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
19	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
18	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
17	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
16	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
15	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
14	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
13	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
12	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
11	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
10	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
9	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
8	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
7	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
6	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
5	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
4	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
3	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
2	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	0|0|0	
