approximated up-to levels: 
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
-1	52.0745333333321	52.061653333332174	52.073626666665405	52.03717333333206	52.0445066666658	52.03975999999895	52.048346666665594	52.04637333333221	52.05191999999869	52.03397333333233	52.06514666666544	52.05378666666543	52.04629333333227	52.01719999999919	52.03343999999913	52.05101333333229	52.032906666665596	52.047066666665614	52.056213333332224	52.0429333333322	52.01967999999896	52.050586666665595	52.03970666666552	52.045626666665555	30.031386666666066	31.027853333332807	32.03015999999941	33.02307999999941	34.01239999999943	35.035759999999414	36.03154666666613	37.04205333333266	38.0241866666661	39.02157333333277	40.03325333333275	41.0405599999994	42.03005333333269	43.02050666666611	44.0229333333327	45.02305333333277	46.02221333333273	47.02243999999945	48.01523999999941	49.034959999999415	50.02878666666609	51.03030666666609	52.02423999999942	53.02593333333279	54.035453333332725	55.02778666666616	56.03101333333274	
-2	52.06277333333216	52.077599999998824	52.03125333333213	52.05922666666541	52.049333333332186	52.05101333333218	52.07511999999872	52.06013333333232	52.05522666666552	52.0429333333322	52.0531199999989	52.064933333332206	52.055039999998854	52.04461333333231	52.07567999999867	52.032879999998926	52.070959999998905	52.06087999999875	52.04866666666547	52.09079999999889	52.066719999998924	52.04322666666562	52.04242666666565	52.04335999999887	30.027946666666125	31.017106666666137	32.026253333332804	33.03027999999943	34.026719999999415	35.02253333333282	36.01563999999946	37.02119999999938	38.027893333332734	39.02181333333267	40.022719999999424	41.01471999999951	42.0210533333328	43.01703999999948	44.036559999999355	45.02907999999944	46.02430666666611	47.02099999999952	48.034546666666074	49.01987999999943	50.03353333333271	51.02649333333284	52.01789333333282	53.024653333332765	54.02317333333279	55.02922666666609	56.01754666666616	
-3	52.05381333333217	52.0432533333322	52.05706666666546	52.05410666666543	52.03983999999885	52.062639999998765	52.02871999999904	52.07514666666545	52.041679999998735	52.03613333333216	52.051413333332405	52.05061333333232	52.078106666665406	52.0534933333322	52.04397333333222	52.04607999999892	52.041093333332356	52.06018666666543	52.059813333332215	52.05735999999878	52.063333333332	52.051599999998984	52.036106666665475	52.06751999999875	30.024133333332834	31.02071999999942	32.03267999999939	33.0262666666661	34.02029333333282	35.029879999999416	36.01178666666621	37.02167999999942	38.02302666666612	39.02007999999949	40.030546666666126	41.026239999999476	42.02174666666614	43.02629333333272	44.018199999999496	45.02946666666605	46.02475999999942	47.02963999999942	48.03454666666603	49.027533333332826	50.02613333333278	51.026973333332734	52.01709333333277	53.03359999999941	54.03561333333272	55.01102666666611	56.02082666666614	
-4	52.052426666665426	52.076426666665526	52.036959999998984	52.06791999999888	52.04090666666556	52.01698666666563	52.08381333333213	52.05709333333216	52.06183999999888	52.05839999999898	52.0534666666656	52.0493066666655	52.057253333332454	52.06893333333218	52.037946666665675	52.05309333333226	52.04797333333224	52.04450666666553	52.05442666666548	52.06455999999878	52.06109333333207	52.04871999999884	52.095839999998674	52.05250666666571	30.02586666666611	31.011159999999492	32.02754666666611	33.02897333333276	34.01861333333282	35.03609333333272	36.019306666666076	37.019866666666104	38.030213333332775	39.02885333333269	40.03278666666607	41.02190666666618	42.01810666666604	43.02226666666606	44.03274666666614	45.025319999999425	46.01478666666614	47.02117333333281	48.02886666666615	49.03487999999939	50.031559999999445	51.017306666666116	52.02799999999942	53.03330666666611	54.025306666666125	55.028839999999434	56.02063999999939	
-5	52.06967999999887	52.07589333333223	52.04549333333226	52.033759999998836	52.036693333332266	52.06626666666554	52.06658666666536	52.05287999999885	52.04031999999897	52.07357333333216	52.050319999998976	52.01839999999892	52.03261333333221	52.04375999999897	52.05293333333208	52.020399999998915	52.055786666665654	52.056319999998806	52.041493333332156	52.033013333332235	52.04994666666536	52.04797333333222	52.04034666666563	52.048639999999025	30.01767999999941	31.02086666666615	32.02534666666604	33.033946666666125	34.026079999999396	35.02950666666612	36.02875999999948	37.02466666666607	38.035959999999385	39.024813333332744	40.02427999999947	41.027946666666104	42.020546666666135	43.0202533333328	44.02437333333279	45.042266666666066	46.02119999999938	47.026546666666036	48.01665333333284	49.025866666666104	50.03465333333273	51.019693333332754	52.01765333333276	53.034533333332774	54.01995999999944	55.03430666666608	56.03057333333268	
-6	52.05770666666541	52.048773333332264	52.04607999999895	52.033573333332185	52.068319999998835	52.020319999998904	52.06439999999881	52.053039999998845	52.04365333333219	52.05205333333214	52.05674666666553	52.04922666666566	52.05458666666539	52.039386666665635	52.028186666665505	52.05218666666548	52.05175999999875	52.03842666666566	52.05002666666552	52.044213333332294	52.0576266666655	52.05583999999877	52.0471466666655	52.05837333333221	30.0139333333329	31.024559999999383	32.02777333333278	33.02245333333275	34.01147999999949	35.049706666666026	36.03135999999934	37.02613333333271	38.03103999999949	39.02170666666607	40.025733333332795	41.03518666666611	42.01483999999938	43.02490666666604	44.03914666666603	45.02779999999942	46.02097333333276	47.02193333333284	48.01215999999944	49.03481333333275	50.024693333332706	51.006733333332804	52.03185333333272	53.02554666666606	54.018586666666096	55.02403999999943	56.03310666666607	
-7	52.03887999999884	52.05685333333223	52.06141333333221	52.02455999999897	52.03850666666554	52.05658666666557	52.07402666666539	52.03453333333215	52.03122666666556	52.04367999999883	52.071386666665546	52.0392266666656	52.03626666666568	52.03631999999892	52.03629333333228	52.047919999998925	52.04866666666541	52.04775999999889	52.057439999998806	52.027173333332286	52.05117333333226	52.054346666665595	52.04527999999891	52.06130666666546	30.026626666666132	31.02631999999946	32.023826666666125	33.02303999999951	34.0346533333327	35.01749333333273	36.019746666666165	37.04278666666609	38.03281333333275	39.02418666666614	40.01793333333285	41.01519999999946	42.02177333333272	43.02409333333277	44.015173333332825	45.030226666666024	46.022906666666074	47.02433333333286	48.02495999999945	49.03173333333278	50.02429333333272	51.016333333332796	52.02787999999943	53.01345333333285	54.03398666666608	55.0247866666661	56.02345333333275	
-8	52.073733333332115	52.066826666665506	52.038853333332156	52.038213333332294	52.05447999999882	52.05762666666564	52.05327999999882	52.0507733333321	52.05709333333216	52.074613333332195	52.081706666665525	52.04615999999895	52.063839999998805	52.05706666666556	52.05591999999879	52.03143999999915	52.0368799999989	52.05621333333215	52.03797333333216	52.04455999999894	52.03338666666559	52.04071999999891	52.04901333333248	52.045146666665374	30.018426666666166	31.039706666666085	32.01731999999946	33.03039999999942	34.01377333333281	35.036133333332714	36.0238533333327	37.03385333333271	38.0277199999994	39.026933333332806	40.030453333332666	41.02411999999941	42.02519999999937	43.026239999999376	44.03119999999947	45.02358666666608	46.016813333332706	47.03487999999932	48.02981333333277	49.015746666666104	50.0191733333328	51.02581333333276	52.02267999999941	53.0259199999995	54.030479999999386	55.02810666666613	56.02629333333276	
-9	52.0710933333321	52.06815999999864	52.047173333332	52.047146666665554	52.048346666665594	52.05357333333227	52.042533333332116	52.04549333333216	52.05783999999879	52.036026666665535	52.041306666665534	52.0522399999989	52.04887999999896	52.045039999999034	52.0621333333323	52.057306666665596	52.05109333333219	52.04407999999876	52.03490666666566	52.030533333332386	52.04623999999903	52.05490666666557	52.02575999999894	52.06679999999871	30.011173333332806	31.030866666666107	32.027573333332796	33.029933333332764	34.01071999999949	35.024133333332784	36.02751999999943	37.017599999999426	38.03314666666604	39.01366666666624	40.03235999999944	41.02837333333271	42.03843999999932	43.031333333332796	44.023119999999466	45.012026666666145	46.02082666666615	47.025533333332746	48.02967999999947	49.03362666666611	50.016453333332805	51.01873333333282	52.019773333332736	53.042546666666155	54.031133333332704	55.02338666666611	56.03685333333273	
-10	52.051866666665575	52.05637333333213	52.04885333333223	52.05141333333202	52.062666666665606	52.07642666666551	52.06154666666551	52.052799999998854	52.0635199999989	52.04690666666552	52.04237333333219	52.02327999999906	52.06447999999877	52.070799999998854	52.076239999998904	52.06007999999893	52.051973333332256	52.04890666666559	52.06882666666547	52.05205333333214	52.06151999999871	52.02015999999897	52.065306666665506	52.047093333332256	30.025626666666106	31.02277333333288	32.02034666666618	33.02370666666607	34.03879999999941	35.03881333333278	36.02611999999944	37.02882666666607	38.03557333333274	39.02073333333284	40.027866666666064	41.03174666666599	42.03447999999939	43.0356666666661	44.02366666666609	45.036439999999374	46.02006666666611	47.02438666666613	48.031613333332814	49.030546666666055	50.02086666666612	51.02045333333281	52.032839999999425	53.02909333333275	54.02395999999945	55.029453333332754	56.022013333332765	
-11	52.062906666665555	52.05170666666561	52.07242666666549	52.04621333333216	52.0575999999989	52.06421333333219	52.0478666666655	52.01789333333238	52.04594666666537	52.058426666665454	52.05037333333229	52.03605333333235	52.041306666665434	52.06519999999884	52.02831999999904	52.06690666666543	52.07205333333199	52.044053333332215	52.06290666666567	52.02287999999888	52.051546666665544	52.06706666666557	52.059679999998764	52.04621333333219	30.016119999999447	31.035519999999337	32.029306666666116	33.040453333332756	34.03217333333271	35.032599999999455	36.02045333333277	37.02087999999945	38.018653333332814	39.0279333333328	40.02087999999944	41.024786666666074	42.02091999999948	43.02621333333282	44.01999999999953	45.01583999999943	46.032706666666044	47.029506666665995	48.02670666666607	49.02795999999944	50.0296533333328	51.03295999999949	52.016399999999436	53.01822666666614	54.02218666666616	55.01450666666608	56.02141333333276	
-12	52.04527999999894	52.05333333333223	52.04613333333222	52.03021333333227	52.06575999999873	52.04789333333221	52.07173333333209	52.059653333332164	52.02701333333235	52.03655999999887	52.05647999999877	52.06157333333228	52.07549333333216	52.05469333333217	52.028479999998865	52.05826666666562	52.05658666666557	52.04989333333219	52.030559999999156	52.053813333332215	52.031333333332185	52.06159999999872	52.069439999998764	52.05623999999881	30.02330666666616	31.022613333332743	32.026573333332756	33.02375999999944	34.02934666666608	35.020959999999484	36.0191733333328	37.02809333333273	38.03918666666608	39.04343999999947	40.02135999999936	41.02331999999944	42.034813333332735	43.02717333333263	44.01642666666598	45.02982666666617	46.03474666666608	47.02502666666612	48.01950666666613	49.01530666666619	50.02761333333282	51.02677333333281	52.03634666666608	53.01503999999946	54.03539999999941	55.0244399999994	56.02214666666612	
-13	52.052746666665485	52.039999999998926	52.07255999999876	52.06173333333217	52.0617333333322	52.06738666666544	52.09045333333199	52.045466666665746	52.043306666665515	52.057519999998775	52.054693333332196	52.03455999999899	52.05263999999889	52.05223999999893	52.03402666666565	52.07575999999867	52.04471999999899	52.05861333333213	52.02981333333227	52.04693333333245	52.04863999999871	52.06858666666534	52.04223999999884	52.063306666665454	30.01943999999942	31.033893333332742	32.02349333333283	33.02441333333283	34.021479999999414	35.009999999999515	36.03342666666604	37.01675999999948	38.0153733333328	39.021999999999466	40.020213333332805	41.020786666666126	42.025519999999446	43.02475999999947	44.02430666666612	45.03081333333276	46.03203999999943	47.02050666666605	48.03935999999938	49.03394666666604	50.02859999999936	51.028213333332744	52.030146666666056	53.01658666666614	54.0248666666661	55.035199999999435	56.017373333332785	
-14	52.06815999999884	52.0651999999987	52.049626666665546	52.03010666666569	52.04319999999893	52.06002666666558	52.013466666665664	52.0582666666654	52.069759999998865	52.060506666665546	52.05415999999886	52.05394666666558	52.0384799999988	52.046986666665475	52.047173333332324	52.02821333333232	52.051279999998684	52.05639999999883	52.03141333333227	52.045039999998934	52.04335999999884	52.0587999999988	52.04205333333215	52.012106666665616	30.03131999999937	31.03734666666601	32.02675999999941	33.027653333332694	34.022679999999426	35.0315999999994	36.032973333332684	37.022039999999464	38.02069333333276	39.01861333333288	40.03721333333276	41.02045333333281	42.026039999999426	43.0286933333327	44.01385333333286	45.01669333333274	46.01962666666611	47.027999999999395	48.02651999999938	49.02202666666615	50.035306666666045	51.03439999999941	52.02787999999943	53.018626666666165	54.02962666666612	55.02425333333278	56.01865333333281	
-15	52.046879999998836	52.078213333332116	52.0573066666654	52.05437333333224	52.07511999999869	52.069999999999055	52.02173333333221	52.039999999998926	52.06314666666559	52.044666666665535	52.052506666665494	52.04781333333213	52.05877333333211	52.05378666666559	52.04301333333217	52.070533333332094	52.05871999999877	52.024453333332275	52.030906666665686	52.03757333333223	52.06946666666559	52.07807999999888	52.04911999999885	52.08234666666546	30.018599999999417	31.018493333332657	32.021119999999506	33.02871999999944	34.03787999999942	35.021133333332834	36.03222666666613	37.02747999999947	38.03291999999944	39.02305333333279	40.0180933333328	41.048933333332684	42.023599999999504	43.03534666666607	44.01555999999944	45.03330666666611	46.028759999999394	47.027879999999485	48.02549333333283	49.02558666666613	50.03595999999935	51.031226666666086	52.012999999999465	53.02970666666609	54.01955999999947	55.02411999999944	56.031559999999445	
-16	52.066693333332196	52.063599999998786	52.026346666665646	52.05530666666539	52.04517333333226	52.05551999999898	52.04767999999882	52.051279999999025	52.07221333333209	52.04687999999882	52.04261333333217	52.045493333332274	52.04533333333228	52.05818666666559	52.04850666666563	52.03866666666548	52.04458666666547	52.024373333332235	52.065999999998795	52.05173333333212	52.0316799999988	52.023786666665586	52.04802666666555	52.059279999998864	30.033119999999357	31.021893333332727	32.035586666665985	33.02097333333276	34.01491999999945	35.03519999999936	36.028826666666134	37.021173333332776	38.01353333333276	39.02338666666614	40.03209333333273	41.0248266666661	42.02327999999959	43.022733333332795	44.028133333332775	45.03751999999936	46.02459999999937	47.024719999999434	48.01614666666613	49.031386666666094	50.037879999999376	51.0215599999994	52.021866666666085	53.02073333333277	54.03035999999939	55.027226666666124	56.024626666666094	
-17	52.04954666666559	52.03658666666561	52.03106666666544	52.035173333332395	52.043253333332174	52.02663999999896	52.05077333333206	52.047813333332144	52.05423999999874	52.026666666665676	52.03853333333237	52.06314666666543	52.054399999998864	52.041759999998874	52.03114666666548	52.06525333333215	52.06757333333215	52.04877333333221	52.05535999999884	52.05546666666551	52.05010666666564	52.05853333333215	52.05933333333223	52.05621333333221	30.030039999999403	31.029986666666048	32.028986666666086	33.016279999999526	34.017159999999365	35.0170399999995	36.02994666666615	37.02974666666605	38.02435999999943	39.02142666666613	40.02801333333274	41.02825333333268	42.0253199999995	43.023906666666065	44.020839999999325	45.01854666666608	46.02649333333268	47.03183999999946	48.02722666666605	49.02494666666611	50.034333333332754	51.014186666666134	52.01305333333282	53.03107999999936	54.03681333333269	55.023186666666135	56.02751999999943	
-18	52.055039999998854	52.02213333333229	52.036453333332105	52.05527999999893	52.06655999999897	52.055439999998754	52.02850666666555	52.05258666666555	52.04218666666547	52.05885333333214	52.04543999999903	52.036213333332256	52.04999999999882	52.02575999999874	52.05394666666567	52.052346666665485	52.060453333332205	52.03933333333222	52.04869333333214	52.03781333333224	52.0400266666655	52.04802666666579	52.062239999998766	52.05925333333229	30.01758666666624	31.03586666666601	32.03365333333268	33.01362666666615	34.0361199999994	35.03458666666608	36.034986666666086	37.02219999999939	38.01865333333281	39.01282666666618	40.030359999999334	41.02645333333286	42.03142666666607	43.016879999999496	44.022479999999405	45.01427999999953	46.03459999999939	47.03353333333284	48.035626666666104	49.026466666666124	50.01399999999953	51.02073333333283	52.01915999999949	53.020973333332705	54.024959999999425	55.0113466666661	56.042186666666055	
-19	52.05477333333219	52.04117333333238	52.070693333331974	52.05093333333228	52.03935999999892	52.05927999999881	52.049466666665666	52.05119999999876	52.05418666666563	52.05514666666552	52.04829333333208	52.05805333333238	52.05885333333221	52.044479999998984	52.06762666666546	52.03317333333233	52.03663999999898	52.05725333333224	52.05413333333216	52.05410666666552	52.03815999999898	52.04306666666544	52.067146666665465	52.06383999999879	30.028266666666106	31.03146666666602	32.009039999999516	33.01959999999948	34.018133333332834	35.03218666666608	36.03161333333276	37.03093333333278	38.01887999999947	39.016959999999486	40.03953333333274	41.021973333332795	42.02677333333279	43.03173333333273	44.02606666666608	45.019666666666225	46.022959999999415	47.02205333333282	48.02835999999948	49.02567999999948	50.03035999999943	51.03211999999945	52.01369333333275	53.0140266666661	54.023733333332814	55.022239999999485	56.01934666666611	
-20	52.02250666666562	52.04370666666547	52.07583999999869	52.03906666666552	52.05647999999876	52.02450666666563	52.069973333332115	52.04575999999881	52.07269333333207	51.992533333332545	52.047679999998934	52.09106666666537	52.05773333333221	52.07490666666547	52.018826666665746	52.04007999999892	52.05581333333237	52.01823999999898	52.06263999999892	52.058453333332196	52.0635733333323	52.04175999999883	52.033679999998995	52.066666666665554	30.024066666666087	31.02662666666604	32.02810666666615	33.0319733333327	34.032786666666105	35.021586666666096	36.02601333333277	37.025266666666084	38.04017333333273	39.02651999999949	40.03691999999933	41.03514666666605	42.02110666666604	43.018453333332886	44.01993333333279	45.028119999999404	46.02779999999936	47.017199999999406	48.02834666666608	49.033813333332716	50.03421333333273	51.01714666666621	52.02061333333282	53.013479999999504	54.0214799999995	55.01203999999946	56.02979999999937	

initial orders: 
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
30	0.0,46.02721333333279	0.0,45.039639999999395	0.0,44.02357333333268	0.0,43.020079999999496	0.0,42.021813333332794	0.0,41.03309333333276	0.0,40.02606666666613	0.0,39.02875999999944	0.0,38.03182666666614	0.0,37.026279999999446	0.0,36.022813333332735	0.0,35.0324266666661	0.0,34.01250666666614	0.0,33.02734666666605	0.0,32.03975999999941	0.0,31.021999999999423	0.0,30.025999999999463	0.0,29.029453333332803	0.0,28.011679999999537	0.0,27.02203999999943	0.0,26.012639999999504	0.0,25.032319999999395	0.0,24.020066666666054	0.0,23.029079999999396	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
29	0.0,46.02714666666611	0.0,45.03211999999938	0.0,44.020706666666094	0.0,43.02158666666614	0.0,42.03722666666606	0.0,41.032799999999405	0.0,40.0244399999994	0.0,39.02734666666608	0.0,38.03283999999941	0.0,37.02642666666611	0.0,36.01829333333289	0.0,35.02541333333282	0.0,34.02311999999956	0.0,33.038519999999394	0.0,32.02783999999943	0.0,31.025199999999437	0.0,30.02655999999942	0.0,29.0325866666661	0.0,28.027159999999462	0.0,27.029839999999467	0.0,26.027413333332767	0.0,25.037719999999357	0.0,24.03659999999936	0.0,23.01693333333276	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
28	0.0,46.0127866666661	0.0,45.03014666666613	0.0,44.02622666666616	0.0,43.02017333333277	0.0,42.0237733333328	0.0,41.0413066666661	0.0,40.029919999999336	0.0,39.02697333333281	0.0,38.0232933333328	0.0,37.02978666666607	0.0,36.02595999999954	0.0,35.02806666666612	0.0,34.02929333333279	0.0,33.024839999999415	0.0,32.02823999999937	0.0,31.018506666666163	0.0,30.029266666666096	0.0,29.034413333332783	0.0,28.033333333332713	0.0,27.0179599999994	0.0,26.008119999999465	0.0,25.03538666666605	0.0,24.018546666666154	0.0,23.011706666666136	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
27	0.0,46.0327599999994	0.0,45.01938666666607	0.0,44.025186666666116	0.0,43.025106666666126	0.0,42.01406666666609	0.0,41.02167999999949	0.0,40.028466666666105	0.0,39.02682666666613	0.0,38.027466666666115	0.0,37.02825333333272	0.0,36.0201333333328	0.0,35.03509333333274	0.0,34.031053333332764	0.0,33.01386666666614	0.0,32.02785333333274	0.0,31.021199999999418	0.0,30.024039999999374	0.0,29.025999999999414	0.0,28.018333333332833	0.0,27.030173333332748	0.0,26.0260666666661	0.0,25.029146666666097	0.0,24.022959999999493	0.0,23.020933333332728	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
26	0.0,46.02609333333281	0.0,45.02595999999937	0.0,44.023026666666134	0.0,43.02422666666604	0.0,42.02803999999941	0.0,41.01633333333275	0.0,40.040133333332655	0.0,39.03202666666615	0.0,38.03273333333272	0.0,37.02919999999939	0.0,36.03009333333271	0.0,35.01817333333277	0.0,34.01721333333285	0.0,33.02606666666611	0.0,32.0338133333328	0.0,31.028546666666138	0.0,30.033186666666065	0.0,29.03322666666607	0.0,28.018719999999483	0.0,27.018613333332688	0.0,26.025719999999396	0.0,25.01209333333275	0.0,24.016173333332816	0.0,23.032493333332773	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
25	0.0,46.020679999999444	0.0,45.01043999999945	0.0,44.01242666666616	0.0,43.02699999999949	0.0,42.03450666666603	0.0,41.015013333332746	0.0,40.027639999999444	0.0,39.020466666666124	0.0,38.01931999999947	0.0,37.02158666666616	0.0,36.01755999999943	0.0,35.03047999999943	0.0,34.02663999999953	0.0,33.036906666666056	0.0,32.01903999999945	0.0,31.039413333332703	0.0,30.029559999999385	0.0,29.021453333332797	0.0,28.029186666666117	0.0,27.02013333333284	0.0,26.032639999999354	0.0,25.026413333332737	0.0,24.028186666666144	0.0,23.031293333332812	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
24	0.0,46.043319999999405	0.0,45.015653333332835	0.0,44.01647999999955	0.0,43.017546666666064	0.0,42.02587999999942	0.0,41.02077333333284	0.0,40.021946666666175	0.0,39.015999999999586	0.0,38.015226666666166	0.0,37.03099999999936	0.0,36.0232666666661	0.0,35.02570666666607	0.0,34.03889333333273	0.0,33.02059999999942	0.0,32.01179999999946	0.0,31.01237333333282	0.0,30.016626666666077	0.0,29.036559999999454	0.0,28.018746666666125	0.0,27.011506666666207	0.0,26.030226666666017	0.0,25.031679999999433	0.0,24.01946666666612	0.0,23.025733333332695	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
23	0.0,46.02011999999943	0.0,45.02645333333278	0.0,44.0229466666661	0.0,43.026613333332726	0.0,42.02207999999948	0.0,41.03491999999941	0.0,40.03314666666608	0.0,39.02330666666611	0.0,38.02663999999944	0.0,37.029373333332785	0.0,36.01551999999947	0.0,35.01217333333268	0.0,34.018133333332806	0.0,33.03103999999943	0.0,32.02818666666609	0.0,31.01963999999943	0.0,30.034866666666087	0.0,29.020119999999494	0.0,28.0291733333328	0.0,27.029093333332796	0.0,26.03255999999935	0.0,25.027426666666067	0.0,24.026386666666085	0.0,23.0363066666661	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
22	0.0,46.03830666666609	0.0,45.029186666666135	0.0,44.02454666666608	0.0,43.020933333332806	0.0,42.030519999999385	0.0,41.02985333333268	0.0,40.02359999999943	0.0,39.04211999999938	0.0,38.02013333333279	0.0,37.02113333333277	0.0,36.01575999999947	0.0,35.011653333332774	0.0,34.0024133333328	0.0,33.024093333332814	0.0,32.029253333332775	0.0,31.019559999999476	0.0,30.02323999999943	0.0,29.013866666666072	0.0,28.00689333333287	0.0,27.01919999999957	0.0,26.044386666666014	0.0,25.021959999999417	0.0,24.015079999999482	0.0,23.027933333332758	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
21	0.0,46.033199999999354	0.0,45.02897333333275	0.0,44.028239999999464	0.0,43.01357333333276	0.0,42.02558666666615	0.0,41.02833333333277	0.0,40.041226666666006	0.0,39.01485333333275	0.0,38.03381333333277	0.0,37.026399999999335	0.0,36.026199999999506	0.0,35.03433333333271	0.0,34.03130666666606	0.0,33.0215066666661	0.0,32.015679999999506	0.0,31.020093333332856	0.0,30.014506666666144	0.0,29.0244666666661	0.0,28.037333333332775	0.0,27.013106666666125	0.0,26.033493333332743	0.0,25.012186666666075	0.0,24.02087999999943	0.0,23.017986666666133	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
