Expected total cost with zero initial inventory (Gn): 
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	
28	189.81354289254608	188.61354289254612	187.04431212331536	184.9966414840954	182.3572322129345	179.03593791587423	175.00164357904498	170.30756826174763	165.0834614951245	159.4933907368991	153.6861617195729	147.767311693047	141.7981423813813	135.8088052091459	129.8088052091461	123.80880520914589	117.80880520914599	111.808805209146	105.80880520914603	99.808805209146	93.80880520914589	87.90496965339146	82.38577523325863	77.6355679120035	73.90968281252542	71.20547617748937	69.3035926670154	67.86626329868659	66.53705428144328	65.05112085585151	63.308748434956236	61.356971648308615	59.303034402220014	57.23169555443213	55.17145871533208	53.10594520033522	51.0054383625733	48.85361791634094	46.66200037608045	44.470985981878165	42.34170173992042	40.343710932547864	38.54271627948005	36.991751054959785	35.726135637712176	34.762298193769524	34.099416960450846	33.72269603670484	33.607285578781706	33.722168387293195	34.03360885323602	34.50795171739399	35.11368394817092	35.82276305875392	36.611285691823994	37.45962193050625	38.352167116910756	39.276862421102244	40.224613098162294	41.18869950560408	42.164240557200415	43.147739174611786	44.13671740532547	45.12943530361344	46.12468091964955	47.12161680500781	48.1196693909692	49.11844988548551	50.1176979341728	51.11724161467143	52.1169691591504	53.116809123958525	54.11671664668607	55.11666406822209	56.11663464962824	57.11661844700321	58.11660966054334	59.11660496789515	60.116602499058565	61.116601219362764	62.116600565782385	
27	190.1391694670636	188.93916946706355	187.3699386978328	185.32226805861285	182.6828587874519	179.36156449039157	175.3272701535623	170.63319483626503	165.4090880696421	159.8190173114167	154.01178829409	148.09293826756442	142.12376895589856	136.13443178366353	130.13443178366344	124.13443178366343	118.13443178366343	112.13443178366346	106.13443178366336	100.13443178366346	94.13443178366344	88.23059622790888	82.7114184491363	77.96155622432785	74.23737898861462	71.53849521599294	69.65107580164592	68.24647585702712	66.97718742635028	65.58271439480023	63.96161455513216	62.15382353328657	60.25503637394944	58.33481550031303	56.40444159337552	54.431231666667465	52.37363874833069	50.2107087805144	47.95725195515519	45.66342839340044	43.40369803664192	41.261394257001704	39.313963283982964	37.622882055101606	36.22842920790773	35.14907033257824	34.384000054449245	33.917323740318274	33.72269603670489	33.76766863370487	34.017359902789295	34.43729516831593	34.995403605983775	35.66323877253006	36.41654217403134	37.235301158656355	38.10346163081397	39.00844332636059	39.940576465676465	40.89254309803826	41.85887284413275	42.83551599181616	43.81949840281604	44.808651695577495	45.80140697948894	46.79663920295009	47.79355030429427	48.7915815228844	49.79034755026213	50.789587178047285	51.7891265635709	52.78885222736368	53.7886915489418	54.78859897423383	55.788546488421495	56.788517194996516	57.788501094565326	58.78849237712091	59.78848772612935	60.788485280481694	61.788484012879785	
26	190.71871176340488	189.51871176340492	187.94948099417405	185.90181035495425	183.26240108379326	179.941106786733	175.9068124499038	171.21273713260643	165.9886303659835	160.39855960775802	154.5913305904314	148.67248056390588	142.70331125223993	136.7139740800048	130.7139740800047	124.71397408000479	118.71397408000475	112.71397408000479	106.71397408000486	100.7139740800048	94.71397408000475	88.81013852425023	83.29096074547779	78.54109852066927	74.81699036781258	72.11863628690796	70.23490603473843	68.84373754257146	67.60623715129798	66.26878271632398	64.73255852845983	63.0352358411127	61.26538312757412	59.480818524655355	57.6776036766293	55.80695927667739	53.81390149016457	51.66981250612192	49.389022793844646	47.02767917264817	44.67038303814933	42.41193575247889	40.34016467824523	38.52442741477258	37.00999788463219	35.81782985579542	34.947860185858445	34.38400005444922	34.099416960450895	34.06127395205484	34.23455131929065	34.58486622961172	35.080357112542345	35.69276892219017	36.397905050687875	37.17561985629612	38.009515713335134	38.88648302991234	39.79618680878533	40.73056750476926	41.683393656827796	42.64988178274812	43.62638492569146	44.61014336616902	45.59908755713917	46.59168281873718	47.58680654138341	48.58365060607345	49.58164370457823	50.58038979692716	51.579619954117696	52.5791553874196	53.57887973734195	54.578718852744785	55.57862644388189	56.57857418580581	57.57854507724062	58.57852910076891	59.57852045769491	60.57851584791908	61.57851342370784	
25	191.57515726276205	190.3751572627621	188.8059264935313	186.75825585431136	184.11884658315049	180.79755228609025	176.7632579492609	172.0691826319636	166.84507586534062	161.2550051071151	155.44777608978848	149.52892606326287	143.55975675159726	137.57041957936207	131.57041957936195	125.5704195793618	119.57041957936187	113.57041957936188	107.57041957936192	101.57041957936188	95.57041957936191	89.66658402360738	84.1474062448349	79.3975440200264	75.6734358671698	72.97508178626518	71.09223124568143	69.70607172887273	68.48346113819309	67.17723071186114	65.69345087290701	64.07152831698414	62.39765122349575	60.72262570297482	59.031259257224015	57.261086695454445	55.343988487805355	53.24183736966194	50.965018770240505	48.57145391500151	46.15181093478838	43.80903815093578	41.639059131052264	39.71783589384487	38.095194251620605	36.79475665728165	35.81782985579545	35.149070332578205	34.762298193769496	34.62552317719072	34.70481712555722	34.96702287309739	35.38145775707476	35.92082350964672	36.561534728366254	37.283657519422604	38.07061814469935	38.908803196600665	39.78713325871863	40.696657746337365	41.630193637408475	42.582015232289045	43.547593497925234	44.5233793360177	45.50662351546474	46.49522609348359	47.48760933045732	48.48260978272683	49.47938685306468	50.477346183170795	51.476076770514126	52.475300708232005	53.47483421622147	54.47455837642723	55.4743978472026	56.47430585493678	57.47425392126762	58.47422502627534	59.47420917680773	60.474200603883986	61.474196030617335	
24	192.71523658985572	191.51523658985573	189.9460058206249	187.89833518140503	185.2589259102441	181.9376316131839	177.90333727635448	173.2092619590572	167.9851551924342	162.39508443420883	156.58785541688206	150.6690053903566	144.6998360786907	138.71049890645554	132.7104989064556	126.71049890645544	120.71049890645558	114.71049890645554	108.71049890645548	102.71049890645551	96.71049890645551	90.80666335070102	85.28748557192853	80.53762334712	76.81351519426333	74.11516111335867	72.23248474137732	70.84803632175951	69.63200819701385	68.34182888133289	66.88793478786496	65.3127170149773	63.70313648437812	62.10767333529829	60.505103989093584	58.82366926237146	56.984463275777	54.93959077332391	52.69288164592869	50.2999450602536	47.85303180295256	45.45923130321582	43.21953439054423	41.21456855366723	39.49775049812771	38.09519425162067	37.009997884632206	36.22842920790774	35.72613563771216	35.47332366464379	35.43855015131851	35.59120141220917	35.90292405809088	36.34830360730344	36.90504948157978	37.55388891333809	38.278315833177096	39.06428979061137	39.899937602014326	40.775280227162575	41.6819900874258	42.613176766147895	43.56319714467423	44.527485976674	45.502403205236604	46.485094858773834	47.47336535681713	48.46556039419877	49.46046081131044	50.45718855499116	51.45512582543384	52.45384792806688	53.45306950811288	54.45260304385398	55.45232791498335	56.45216811076697	57.45207666166628	58.45202508066124	59.4519963948136	60.45198066135049	61.45197214937172	
23	194.1232866898467	192.92328668984675	191.35405592061585	189.30638528139608	186.66697601023512	183.34568171317503	179.31138737634552	174.61731205904834	169.39320529242536	163.8031345341998	157.99590551687334	152.07705549034756	146.10788617868178	140.11854900644664	134.1185490064467	128.1185490064466	122.11854900644653	116.1185490064466	110.11854900644656	104.11854900644659	98.11854900644656	92.2147134506921	86.69553567191954	81.94567344711096	78.22156529425438	75.5232112133498	73.64063807156406	72.25749633664651	71.04636143561545	69.76714556940397	68.3319491807668	66.78448613455933	65.2133745273492	63.66852075631947	62.12827918096173	60.51729022020052	58.749905308220185	56.76980978218145	54.572854213558074	52.208878122995046	49.767339210588034	47.3552009126617	45.07502501261563	43.00963326137347	41.21456855366723	39.71783589384492	38.52442741477255	37.622882055101584	36.99175105495973	36.60478304161004	36.43448021170073	36.45420324408705	36.63921376858435	36.96704683104077	37.41751979992305	37.97258387550422	38.61613913038953	39.33387034194471	40.113118149109724	40.94277709013318	41.81320533040107	42.71613399640852	43.64457004998839	44.59269120829351	45.555733586706566	46.52987349019598	47.51210538207789	48.50011898267034	49.49217939179212	50.487014534829996	51.4837138099529	52.48164066688329	53.480360337179334	54.4795824708264	55.4791173123669	56.47884339055285	57.47868446804205	58.47859358988988	59.47854235052369	60.47851385735882	61.47849822743653	
22	195.756542197282	194.556542197282	192.98731142805116	190.93964078883133	188.3002315176703	184.97893722060996	180.94464288378074	176.25056756648348	171.02646079986042	165.43639004163526	159.62916102430856	153.71031099778273	147.74114168611695	141.7518045138818	135.7518045138819	129.75180451388184	123.7518045138819	117.75180451388171	111.75180451388178	105.75180451388182	99.75180451388185	93.84796895812734	88.32879117935475	83.57892895454617	79.85482080168968	77.15646672078503	75.27431401116512	73.894120144776	72.69147368215616	71.42712430300841	70.01078142559541	68.48331920889423	66.93348332017825	65.41486819113436	63.910652081745766	62.34814634431081	60.6401912012404	58.72483804114891	56.58988929597619	54.276989791539805	51.86902818251368	49.46876083488992	47.17669050098588	45.07502501261567	43.219534390544275	41.63905913105227	40.34016467824521	39.313963283982986	38.542716279480054	38.00488620396399	37.67830083923712	37.54172588677502	37.5753832071653	37.76092081018325	38.081194315518886	38.520064194527784	39.06229312382229	39.69355055721801	40.40049118663806	41.170861581773366	41.993595394311654	42.85887380187215	43.75814369643687	44.684095357602175	45.63060538683747	46.59265154939634	47.566205803520155	48.54811198049765	49.53595562426227	50.52793402529095	51.52273360433161	52.51941997092142	53.51734388679514	54.51606434534782	55.51528822155384	56.5148246933132	57.51455199170987	58.514393883768435	59.51430350884456	60.5142525620042	61.514224230015344	
21	197.54517664390872	196.34517664390876	194.77594587467792	192.72827523545809	190.088865964297	186.76757166723692	182.73327733040753	178.03920201311035	172.81509524648718	167.22502448826188	161.4177954709353	155.49894544440957	149.52977613274382	143.54043896050865	137.54043896050862	131.54043896050865	125.54043896050861	119.54043896050857	113.54043896050857	107.54043896050861	101.54043896050854	95.63660340475391	90.11742562598154	85.36756340117302	81.64345524831639	78.94510116741179	77.06381743462836	75.68932773025463	74.5024763589298	73.26436019760028	71.87772794955782	70.37438171094846	68.83915553108214	67.32965688241329	65.83816817365981	64.30091008375719	62.635152627354394	60.77730837514672	58.70848383296655	56.461041514135786	54.10855480285434	51.746113004289995	49.46876083488988	47.355200912661694	45.459231303215816	43.80903815093578	42.41193575247885	41.26139425700167	40.34371093254785	39.642834679481375	39.1430103895058	38.82967054196092	38.68928348506434	38.70880372856716	38.87514981451627	39.174910927220076	39.59432070048941	40.119445075292674	40.73649447050682	41.432170196903236	42.193975392351234	43.01045296923439	43.87134171425839	44.76765617537031	45.69170156413457	46.63703610699084	47.59839154872393	48.571561216507924	49.55326634120544	50.54101272523431	51.532948732580806	52.527732717086764	53.52441536641333	54.52234013184924	55.52106273203934	56.52028872768771	57.51982687499551	58.51955535471683	59.519398014730164	60.519308106749946	61.519257426804884	
20	199.40218431487568	198.20218431487572	196.63295354564488	194.58528290642496	191.94587363526395	188.6245793382039	184.5902850013745	179.89620968407712	174.6721029174541	169.08203215922873	163.2748031419021	157.3559531153765	151.38678380371078	145.39744663147547	139.3974466314756	133.39744663147556	127.39744663147547	121.39744663147545	115.39744663147552	109.3974466314755	103.39744663147546	97.49361107572099	91.97443329694846	87.2245710721399	83.5004629192833	80.80210883837877	78.92199805993965	77.5559172870695	76.39353875127786	75.19758906596022	73.85990919488879	72.39575579842209	70.87962150961098	69.37108378942048	67.87419456485237	66.33965377537324	64.69531357991681	62.88087074332059	60.873482721053	58.69668473159362	56.41337684634761	54.10855480285434	51.86902818251366	49.767339210588	47.85303180295256	46.15181093478839	44.67038303814935	43.40369803664187	42.341701739920424	41.47392502478091	40.791555836001	40.287549302174426	39.955677958579514	39.78933294106085	39.78058705461489	39.91972885854595	40.19526452790166	40.594271483609084	41.10295132835102	41.70723854518826	42.39335370895474	43.148243317831415	43.9598956011311	44.81754201624494	45.71176162635738	46.6345075122001	47.57907025021239	48.53998945952287	49.51292667945762	50.49451632339914	51.482209955191465	52.474124445417836	53.468901375878374	54.465583191135636	55.46350951072335	56.46223429582314	57.46146233773325	58.461002105897066	59.46073173128723	60.460575130434755	61.460485661301085	
19	201.2417008544909	200.04170085449098	198.47247008526006	196.42479944604014	193.78539017487927	190.46409587781912	186.42980154098979	181.73572622369235	176.51161945706943	170.92154869884396	165.1143196815174	159.19546965499174	153.22630034332585	147.2369631710908	141.2369631710907	135.23696317109065	129.23696317109068	123.23696317109068	117.2369631710907	111.23696317109074	105.23696317109065	99.33312761533627	93.81394983656367	89.06408761175523	85.33997945889858	82.64162537799386	80.76265173368947	79.40645966105977	78.27558478434132	77.13763666295051	75.87164033401912	74.469175649169	72.98634183591128	71.4800833068037	69.96652566660784	68.41489036282717	66.76926708325533	64.97803877358389	63.01838597702378	60.90709375387529	58.69668473159332	56.461041514135765	54.276989791539776	52.20887812299499	50.299945060253634	48.57145391500148	47.02767917264812	45.66342839340043	44.47098598187814	43.44458765933463	42.58200126564155	41.883863661418154	41.351862295207596	40.986760044288	40.78689076230617	40.747374423705864	40.86003088238119	41.11382711354855	41.49564475135433	41.99116036080612	42.5856638281015	43.264722627220294	44.01467880168735	44.82299183987235	45.67845039865916	46.57128119016043	47.493174255757026	48.437234028821436	49.39787108976584	50.37065821913202	51.352171416143754	52.33982716174665	53.331723491875564	54.32649261769899	55.32317223030411	56.3210991835998	57.319825738949795	58.31905569769656	59.3185970408884	60.318327767191136	61.31817184441435	
18	203.00147143935394	201.8014714393539	200.23224067012308	198.18457003090327	195.54516075974234	192.22386646268208	188.18957212585283	183.4954968085554	178.27139004193248	172.68131928370715	166.87409026638048	160.95524023985493	154.9860709281891	148.99673375595384	142.99673375595376	136.99673375595373	130.99673375595373	124.99673375595376	118.99673375595387	112.99673375595381	106.99673375595377	101.09289820019927	95.57372042142674	90.82385351395865	87.09972370264256	84.40131882717304	82.52304964431838	81.17627718154299	80.07944506931561	79.00953788602939	77.8340468635383	76.51636879709355	75.0863630949142	73.59172130797008	72.05803576550464	70.47451169840637	68.80556716600664	67.01333440868	65.07974221040935	63.018385977018255	60.873482721051666	58.70848383296647	56.58988929597619	54.57285421355807	52.69288164592867	50.96501877024049	49.389022793844674	47.95725195515522	46.66200037608044	45.50013407501779	44.47444648920214	43.59239810450101	42.863477035092394	42.29637058187123	41.89671454080792	41.66575772523965	41.59996486528029	41.691394959433424	41.928605580257745	42.29779893578698	42.783928411917934	43.37161032959551	44.04582401967796	44.79241667991342	45.59844070542921	46.45236525207146	47.34418594647738	48.265434029805064	49.20909953323155	50.1695045742311	51.142156502387465	52.123589358113556	53.11119679732191	54.10306528441385	55.097820316455696	56.09449450393458	57.09242077634879	58.09114866387263	59.09038034022065	60.089923075163725	61.0896546971166	
17	204.66240574628313	203.46240574628305	201.89317497705233	199.84550433783238	197.20609506667142	193.88480076961116	189.850506432782	185.1564311154846	179.9323243488617	174.3422535906364	168.53502457330958	162.61617454678404	156.64700523511823	150.65766806288306	144.65766806288292	138.65766806288286	132.6576680628829	126.65766806288289	120.65766806288289	114.65766806288293	108.65766806288295	102.75383250712831	97.23465472835585	92.48477728490384	88.76059586731732	86.06206046938587	84.18391300641305	82.84432790487843	81.77806741010617	80.77540489942669	79.69686567408446	78.47807342748871	77.11786406721001	75.64781702734228	74.09769187381177	72.47467209331803	70.7647183292347	68.94719591994456	67.0133344086558	64.97803877356014	62.88087074331624	60.77730837514648	58.724838041148914	56.76980978218144	54.93959077332392	53.241837369661916	51.669812506121886	50.21070878051444	48.85361791634093	47.594729402738054	46.43892291563705	45.3983200541124	44.489082306997545	43.72778090089804	43.12822557426061	42.69924318014747	42.44359631075102	42.35800035367181	42.434016484350096	42.659444657217065	43.01974933916998	43.49924612045565	44.08202815695642	44.75265402417874	45.49662865054353	46.3007397621255	47.1532790447764	48.04412987704681	48.96473210263141	49.90798298339288	50.86812168476986	51.840597752264216	52.82191349637601	53.80944637081206	54.80127219295092	55.79600661269273	56.79267352568516	57.79059920002073	58.7893288479221	59.78856248588735	60.78810661052741	
16	206.25674661396582	205.05674661396574	203.487515844735	201.439845205515	198.8004359343541	195.47914163729385	191.44484730046463	186.75077198316725	181.52666521654427	175.93659445831904	170.1293654409923	164.2105154144668	158.2413461028009	152.25200893056586	146.25200893056555	140.25200893056567	134.2520089305657	128.25200893056567	122.25200893056568	116.2520089305656	110.25200893056567	104.34817337481111	98.82899559603861	94.07908771529956	90.35475904956881	87.65585227625131	85.7771116128412	84.4412333590132	83.39628604154078	82.44696499832438	81.45307735983093	80.32867788305	79.04276566434869	77.60668826542471	76.04795190892816	74.38618371590172	72.62610159647937	70.7647183290901	68.80556716589206	66.76926708317588	64.695313579904	62.63515262735393	60.640191201240356	58.74990530822017	56.98446327577699	55.34398848780535	53.81390149016453	52.373638748330634	51.00543836257329	49.7005258976059	48.461556901691175	47.30167371576849	46.241329389941505	45.30414883157513	44.51271467906793	43.88500305233505	43.43204834559469	43.15714038915367	43.05647708329564	43.12078006712935	43.33709138157685	43.6902737818058	44.1641887873588	44.7425876543965	45.409751707843576	46.15097640040526	46.95293488456531	47.8038661626286	48.69358735196631	49.61342780003576	50.5561649617249	51.51594904900448	52.48818042430178	53.46933581461128	54.45677410306645	55.44855206545866	56.44326763215582	57.43993076518194	58.43785849515092	59.436591264393826	60.43582724976971	
15	207.857901900365	206.65790190036503	205.08867113113425	203.04100049191433	200.40159122075337	197.08029692369317	193.0460025868638	188.35192726956643	183.12782050294362	177.53774974471816	171.7305207273916	165.8116707008659	159.84250138920024	153.85316421696496	147.853164216965	141.85316421696493	135.85316421696493	129.85316421696487	123.85316421696487	117.8531642169649	111.8531642169649	105.94932866121033	100.4301508824379	95.68016310382058	91.95544620483675	89.25555668778038	87.37502193889199	86.03838197142328	85.00127290485226	84.0797740371214	83.13800677415271	82.07901190612708	80.85064348603018	79.44590522458756	77.88537415617286	76.19333432600229	74.38618371490807	72.4746720925954	70.4745116980002	68.41489036259293	66.33965377533929	64.30091008375604	62.34814634431082	60.51729022020051	58.82366926237146	57.26108669545443	55.8069592766774	54.43123166666743	53.10594520033523	51.81266667467926	50.54642259547494	49.31626771218797	48.14319826332296	47.05617173769053	46.08681828000751	45.263923549852294	44.60903594501524	44.13420974032102	43.84211877179407	43.72787868076258	43.781299578827486	43.98876110361879	44.334671492897996	44.80257860029534	45.37598079753425	46.03897717655798	46.776803267157426	47.576142306170176	48.42518835483171	49.31361191299289	50.2325617654866	51.17467598833116	52.13402682619548	53.10597336433276	54.086961097213255	55.07431568100194	56.06606228041564	57.06077357084491	58.05744260330195	59.05537764164923	60.054115799364155	
14	209.558080928978	208.35808092897798	206.7888501597472	204.74117952052723	202.10177024936638	198.7804759523062	194.74618161547684	190.05210629817955	184.82799953155663	179.2379287733312	173.43069975600457	167.511849729479	161.54268041781316	155.55334324557774	149.55334324557785	143.5533432455778	137.55334324557788	131.55334324557788	125.55334324557789	119.55334324557786	113.55334324557784	107.64950768982331	102.13032991105082	97.38015380172055	93.65451677637539	90.9522769237105	89.06739202747205	87.72379048752286	86.67787314360125	85.75023310816957	84.81077781689243	83.7635032477751	82.55051625741045	81.15615393910488	79.59401913109927	77.88537414965057	76.04795190407778	74.09769187123307	72.0580357642743	69.9665256659857	67.87419456477087	65.83816817365732	63.910652081745745	62.12827918096176	60.505103989093605	59.031259257223994	57.677603676629296	56.40444159337551	55.17145871533208	53.946239137325456	52.71020081877183	51.462010842731985	50.21824510828149	49.01068286694702	47.87998962482927	46.867446170249096	46.00746960794396	45.323148128694505	44.82549557730874	44.51547960181401	44.38684643684273	44.42846244167285	44.62609272110292	44.9637452203646	45.42465718059558	45.992118604592626	46.650196518793514	47.38418912471326	48.180748453567965	49.02787384181172	49.91498116164363	50.833017935255725	51.77450725363461	52.733458573118334	53.70518265243764	54.68607348296831	55.673407374669736	56.66516982652854	57.659907141882705	58.65659924084557	59.65455019275799	
13	211.44170167974877	210.2417016797488	208.67247091051794	206.62480027129806	203.98539100013724	200.66409670307698	196.62980236624756	191.93572704895027	186.71162028232746	181.12154952410182	175.3143205067754	169.39547048024954	163.4263011685838	157.4369639963486	151.43696399634862	145.43696399634857	139.43696399634857	133.43696399634862	127.43696399634868	121.43696399634857	115.43696399634862	109.53312844059415	104.01395066182153	99.26338219683917	95.53581481116477	92.82858609267178	90.93429675518992	89.57393573517867	88.49808770857867	87.523262304754	86.52351520110315	85.41501750505266	84.15318802812926	82.7295765378058	81.15615390197094	79.4459051949837	77.60668824906651	75.64781701975176	73.59172130469742	71.48008330531351	69.37108378924412	67.32965688240843	65.4148681911344	63.66852075631948	62.10767333529829	60.722625702974796	59.48081852465534	58.33481550031304	57.23169555443213	56.12189182829193	54.96737531570488	53.74956592049048	52.474980533842846	51.175265655383846	49.89987363738456	48.70406144468442	47.637210665173896	46.73544257369299	46.01975168481344	45.49823203635229	45.16957499791197	45.025987506195065	45.055341179255386	45.242761168282684	45.57178938140001	46.02537055510567	46.58675183024395	47.240090015518795	47.97066021079131	48.76488536054437	49.6104562719235	50.49653722870913	51.41392361262866	52.3550488304567	53.313852759665856	54.28557503278108	55.26654263774094	56.25397870815661	57.24583489662622	58.24064307421102	59.23738177641556	
12	213.5579503900054	212.35795039000547	210.7887196207746	208.74104898155474	206.10163971039387	202.78034541333366	198.74605107650427	194.051975759207	188.82786899258394	183.23779823435862	177.430569217032	171.51171919050634	165.54254987884045	159.5532127066053	153.55321270660536	147.5532127066053	141.5532127066052	135.5532127066053	129.55321270660536	123.55321270660525	117.55321270660528	111.64937715085087	106.13019937207828	101.37892466692213	97.64784987413329	94.93141168324046	93.01931029194841	91.6266287132415	90.49214071672522	89.42117340725088	88.2909137488607	87.04014886531311	85.65581094389646	84.15318785254307	82.55051610426058	80.85064339477599	79.04276561981698	77.11786404809712	75.08636308723418	72.98634183270687	70.87962150926936	68.83915553107367	66.93348332017828	65.21337452734913	63.70313648437812	62.397651223495735	61.26538312757409	60.25503637394943	59.303034402220035	58.34128475545555	57.30757205287891	56.159780384484144	54.88900820371513	53.52377273191204	52.12157427113647	50.75224441969889	49.48123328317094	48.35890152994114	47.41738954412124	46.67294073475148	46.13004273001058	45.784986221300144	45.62843625374601	45.647280990426545	45.825974536803656	46.147660955183845	46.59520259163174	47.151933744418	47.80200249178602	48.53047181745413	49.32346477760825	50.16840658781602	51.054275037547995	51.97173690878637	52.913126104539884	53.87229187441021	54.844394458851966	55.82570169290646	56.81340439533457	57.80544826093235	58.800376282069855	
11	215.88778067714017	214.68778067714018	213.11854990790934	211.07087926868945	208.43146999752858	205.11017570046826	201.075881363639	196.38180604634167	191.1576992797186	185.56762852149328	179.76039950416674	173.8415494776411	167.87238016597524	161.88304299373985	155.88304299373982	149.8830429937401	143.88304299374008	137.88304299374002	131.8830429937399	125.88304299374	119.88304299373999	113.97920743798554	108.46002965921296	103.70769559379617	99.97128742889106	97.24051708295345	95.29959982825893	93.8534051492511	92.6237399408827	91.40236741133936	90.07361785830412	88.60926398373074	87.04014819491137	85.41501685660167	83.76350282396024	82.0790116821445	80.32867778104404	78.47807338588171	76.51636878122447	74.46917564302379	72.39575579783411	70.37438171093552	68.48331920889433	66.7844861345593	65.31271701497737	64.07152831698411	63.03523584111271	62.15382353328654	61.35697164830861	60.55901209457558	59.671246666804684	58.623957064960855	57.38884195441117	55.98824025578861	54.485500989766834	52.96343745604685	51.50261393530064	50.16746443426207	49.001823664332164	48.03099787051519	47.26622058724708	46.708740730779354	46.35282264364049	46.187873821759325	46.199981542947945	46.37315902912132	46.69044796832316	47.13479259790945	47.68956023736882	48.33877506807288	49.067280984017046	49.86094941927755	50.70696368141688	51.59409606456501	52.512858204449714	53.455468638930036	54.415693293348355	55.38864276471023	56.37057316257055	57.3586979060714	58.35100530734548	
10	218.31844415224256	217.11844415224266	215.54921338301173	213.50154274379187	210.8621334726311	207.54083917557065	203.5065448387414	198.8124695214442	193.5883627548212	187.99829199659564	182.19106297926905	176.2722129527436	170.30304364107758	164.31370646884253	158.31370646884235	152.3137064688424	146.3137064688424	140.31370646884258	134.31370646884244	128.31370646884247	122.31370646884241	116.40987091308789	110.8906931343154	106.13712314859454	102.39434819333124	99.64579233420108	97.66666073310745	96.14599235663836	94.78517607382103	93.36642174948265	91.79130938634587	90.07361584700624	88.29091156155047	86.52351361218288	84.81077689356873	83.13800631712401	81.45307716060532	79.69686559566787	77.8340468347995	75.87164032358106	73.85990919399546	71.87772794954039	70.01078142559548	68.33194918076676	66.88793478786498	65.69345087290694	64.73255852845992	63.96161455513215	63.30874843495626	62.67452167229304	61.9455400769698	61.024396729764256	59.86148549608976	58.46913467112622	56.911305427685356	55.27847295892657	53.662334033544276	52.13948726856519	50.76543743494919	49.57566264257371	48.589626119173275	47.81496440136277	47.25079653860234	46.890142374015035	46.721692313678915	46.73120355524087	46.902662847794595	47.21924667723427	47.66402057302738	48.22035495603908	48.872141172464474	49.6039378087964	50.401229875684	51.25082929111198	52.14124167508721	53.06282247760449	54.007715308585226	54.96967369347141	55.9438512307217	56.926589655221875	57.9152072047434	
9	220.6566656159585	219.4566656159585	217.88743484672767	215.8397642075078	213.2003549363468	209.87906063928662	205.8447663024573	201.15069098516005	195.92658421853716	190.3365134603116	184.52928444298496	178.6104344164593	172.64126510479366	166.65192793255824	160.65192793255838	154.65192793255827	148.6519279325582	142.65192793255832	136.6519279325584	130.6519279325584	124.65192793255831	118.74809237680385	113.22891459803132	108.47441767208241	104.72659664363283	101.96264164373387	99.9452258319873	98.34146865151497	96.83125960793153	95.19599298004275	93.36641715901767	91.40236169949954	89.4211687256105	87.52325927233896	85.75023145326644	84.07977325036781	82.44696466532744	80.77540477167716	79.00953784062553	77.1376366473298	75.19758906476461	73.2643601975796	71.42712430300837	69.7671455694041	68.34182888133284	67.17723071186111	66.26878271632398	65.58271439480022	65.05112085585147	64.56774369349712	64.00148386537518	63.231976303516326	62.18835927808257	60.8675335288183	59.32497866384195	57.64933596504161	55.93630906623911	54.27101406868587	52.72004940284922	51.33044875744669	50.13211287811495	49.14130795887483	48.36395116205685	47.79828085384515	47.436925794400025	47.26854107807423	47.27908599198645	47.45284714373324	47.77324640306756	48.22342118879043	48.7865576630973	49.446046469689115	50.18573200142888	50.99042039791577	51.84647023533242	52.74217937502765	53.667870920195455	54.615769232113564	55.5797852702243	56.555274337307715	57.538786840357375	
8	222.71370570378036	221.51370570378037	219.94447493454953	217.8968042953297	215.25739502416874	211.9361007271085	207.90180639027923	203.20773107298194	197.98362430635882	192.39355354813347	186.58632453080682	180.66747450428107	174.6983051926154	168.70896802038027	162.70896802038024	156.70896802038033	150.7089680203802	144.7089680203801	138.70896802038024	132.70896802038033	126.70896802038023	120.80513246462576	115.28595468585318	110.53145775990423	106.78306767257793	104.01466306830086	101.97472501461347	100.30345431907725	98.65949235588394	96.83125197135026	94.78516492267372	92.62372941157606	90.49213298271117	88.49808298536331	86.677870659387	85.00127175387381	83.39628556399475	81.77806723020089	80.07944500681741	78.27558476375548	76.39353874985822	74.50247635890744	72.69147368215613	71.04636143561548	69.63200819701385	68.48346113819309	67.60623715129799	66.9771874263503	66.5370542814433	66.18205690691832	65.77474372703756	65.18024873181413	64.3079008914714	63.13300265549416	61.69159205750249	60.058851875297805	58.325389582216765	56.579560599607724	54.89736323020757	53.338284131212454	51.944973738861194	50.745041111702534	49.75371285491383	48.97655614697005	48.411875823343046	48.05270049894424	47.88826231474254	47.90507446136365	48.08774195357701	48.41961511474344	48.883286311029636	49.46091696458971	50.13462172364117	50.88712812662553	51.70257241633674	52.567102561788914	53.46912203413238	54.39923547026607	55.350033171054434	56.31581277973923	57.29228534490191	
