Expected total cost (Cn_1): 
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
20	110.34170173992054	109.34170173992054	108.34170173992054	107.34170173992054	106.34170173992052	105.34170173992055	104.34170173992055	103.34170173992055	102.34170173992055	101.34170173992055	100.34170173992055	99.34170173992055	98.34170173992055	97.34170173992055	96.34170173992055	95.34170173992055	94.34170173992055	93.34170173992055	92.34170173992055	91.34170173992055	90.34170173992055	89.34170173992055	88.34170173992055	87.23017625195357	83.50603435416093	80.80764010363609	78.92748390467095	77.56135322371499	76.3989181088055	75.20282806624074	73.86476487677017	72.39989092520332	70.88278748043187	69.37324645310252	67.87551427319048	66.34037708076582	64.69567203566329	62.88103241293212	60.873549417667036	58.69670994176143	56.41338550502085	54.10855738982744	51.86902871390848	49.76733932064903	47.85303182195635	46.15181093478839	44.67038303814935	43.40369803664187	42.341701739920424	41.47392502478091	40.791555836001	
19	112.4445876593348	111.4445876593348	110.4445876593348	109.4445876593348	108.4445876593348	107.4445876593348	106.44458765933479	105.44458765933479	104.44458765933479	103.44458765933479	102.44458765933479	101.44458765933479	100.44458765933479	99.44458765933479	98.44458765933479	97.44458765933479	96.44458765933479	95.44458765933479	94.44458765933479	93.44458765933479	92.44458765933479	91.44458765933479	90.44458765933479	89.07916333189476	85.3549494346666	82.6564460269179	80.77728206677193	79.42087997311232	78.28979684138835	77.15145822074707	75.88447096075664	74.48014805404584	72.9947950868093	71.48590316245357	69.97010963934561	68.41687461603816	66.7702611054584	64.97849215746345	63.01857518892578	60.90716613823209	58.69670994176144	56.461049196064295	54.27699148357373	52.208878483336875	50.29994512304377	48.57145391500148	47.02767917264812	45.66342839340043	44.47098598187814	43.44458765933463	42.58200126564155	
18	114.47444648920205	113.47444648920205	112.47444648920205	111.47444648920205	110.47444648920205	109.47444648920205	108.47444648920205	107.47444648920205	106.47444648920207	105.47444648920207	104.47444648920207	103.47444648920207	102.47444648920207	101.47444648920207	100.47444648920207	99.47444648920207	98.47444648920207	97.47444648920207	96.47444648920207	95.47444648920207	94.47444648920207	93.47444648920207	92.47444648920207	90.86022263047137	87.13584844127479	84.43708549272948	82.55833915117252	81.21103117310716	80.11368106621943	79.04285648025439	77.86505248216362	76.54299967157736	75.10700583753074	73.60604223014278	72.06693305632406	70.47948560507047	68.80808445174978	67.01449462564052	65.08023152816251	63.01857518892572	60.873549417667036	58.70850450431878	56.58989410576031	54.57285525931196	52.69288182935517	50.96501877024049	49.389022793844674	47.95725195515522	46.66200037608044	45.50013407501779	44.47444648920214	
17	116.43892291563708	115.43892291563708	114.43892291563708	113.43892291563708	112.43892291563708	111.43892291563708	110.43892291563708	109.43892291563711	108.43892291563711	107.43892291563711	106.4389229156371	105.4389229156371	104.4389229156371	103.4389229156371	102.4389229156371	101.4389229156371	100.4389229156371	99.4389229156371	98.4389229156371	97.4389229156371	96.4389229156371	95.4389229156371	94.4389229156371	92.5652705532661	88.8405462836339	86.14117360014168	84.26187057287777	82.92098546791841	81.85351060749039	80.84885968825236	79.76538781468496	78.53719654177878	77.16399232045083	75.68007964592495	74.11792410561574	72.48609793361642	70.7705622244748	68.94991813568616	67.01449462564052	64.97849215746342	62.88103241293215	60.777359280109174	58.724850465097425	56.76981253432719	54.93959125890423	53.241837369661916	51.669812506121886	50.21070878051444	48.85361791634093	47.594729402738054	46.43892291563705	
16	118.46155690169124	117.46155690169124	116.46155690169124	115.46155690169124	114.46155690169124	113.46155690169124	112.46155690169124	111.46155690169124	110.46155690169124	109.46155690169124	108.46155690169124	107.46155690169121	106.4615569016912	105.46155690169122	104.4615569016912	103.4615569016912	102.4615569016912	101.4615569016912	100.4615569016912	99.4615569016912	98.4615569016912	97.4615569016912	96.4615569016912	94.24185429188289	90.5164048211875	87.81564712866431	85.93424988739667	84.59538104398565	83.54775423662983	82.59448415611763	81.59106083981722	80.4483430721095	79.13680475658374	77.6730473344393	76.089987814545	74.41017995292795	72.63851076120984	70.77056222447477	68.80808445174976	66.77026110545845	64.6956720356633	62.63526717388454	60.640220366288	58.7499118848959	56.98446444275426	55.34398848780535	53.81390149016453	52.373638748330634	51.00543836257329	49.7005258976059	48.461556901691175	
15	120.54642259547497	119.54642259547497	118.54642259547497	117.54642259547497	116.54642259547497	115.54642259547497	114.54642259547497	113.54642259547497	112.54642259547497	111.54642259547497	110.54642259547497	109.54642259547497	108.54642259547497	107.54642259547497	106.54642259547495	105.54642259547495	104.54642259547492	103.54642259547492	102.54642259547492	101.54642259547492	100.54642259547492	99.54642259547492	98.54642259547492	95.97951099650061	92.25265148493833	89.54892929888487	87.66265943506647	86.31956304561058	85.27694520585413	84.34834253759294	83.39003304843601	82.29887599668382	81.02482531271215	79.5700153777425	77.96484392141238	76.2392144854324	74.41017995292783	72.48609793361643	70.47948560507047	68.41687461603819	66.34037708076586	64.30114435181177	62.34820824629711	60.517304420737354	58.82367179630441	57.26108669545443	55.8069592766774	54.43123166666743	53.10594520033523	51.81266667467926	50.54642259547494	
14	122.71020081877182	121.71020081877182	120.71020081877182	119.71020081877182	118.71020081877182	117.71020081877182	116.71020081877182	115.71020081877184	114.71020081877184	113.71020081877184	112.71020081877185	111.71020081877185	110.71020081877185	109.71020081877185	108.71020081877187	107.71020081877187	106.71020081877187	105.71020081877185	104.71020081877187	103.71020081877187	102.71020081877187	101.71020081877187	100.71020081877188	97.8781741346131	94.1487602588386	91.43917538765288	89.54285756696677	88.18641816931778	87.13016553121268	86.19119028850784	85.22634873269709	84.12860535984761	82.84238900937109	81.36630198545316	79.73009882758005	77.9648439214123	76.08998781454495	74.11792410561574	72.06693305632403	69.97010963934567	67.87551427319046	65.83860066692931	63.91077005066722	62.12830669250607	60.505108925622885	59.031259257223994	57.677603676629296	56.40444159337551	55.17145871533208	53.946239137325456	52.71020081877183	
13	124.96737531570488	123.96737531570488	122.96737531570488	121.96737531570488	120.96737531570488	119.96737531570488	118.96737531570488	117.96737531570493	116.96737531570493	115.96737531570491	114.96737531570491	113.96737531570491	112.96737531570491	111.96737531570491	110.96737531570491	109.96737531570491	108.96737531570491	107.96737531570491	106.9673753157049	105.96737531570488	104.96737531570488	103.96737531570487	102.96737531570487	100.00744868606586	96.27381672999853	93.55381040899601	91.63893708764708	90.25566199480521	89.1627299535689	88.17261527997113	87.13932220514165	85.9608057807095	84.59397862711185	83.05045458955284	81.36630198545319	79.57001537774254	77.67304733443925	75.68007964592496	73.60604223014279	71.48590316245352	69.37324645310257	67.33037252270866	65.41506859954599	63.66856822372381	62.107681899702634	60.722625702974796	59.48081852465534	58.33481550031304	57.23169555443213	56.12189182829193	54.96737531570488	
12	127.25503637394944	126.25503637394944	125.25503637394944	124.25503637394944	123.25503637394944	122.25503637394944	121.25503637394945	120.25503637394944	119.25503637394942	118.25503637394942	117.25503637394942	116.25503637394942	115.25503637394942	114.25503637394942	113.25503637394942	112.25503637394942	111.25503637394942	110.25503637394941	109.25503637394941	108.25503637394941	107.25503637394941	106.25503637394938	105.25503637394938	102.36643957880986	98.62671816765344	95.89070274816889	93.94616961194272	92.51813904861822	91.36032946387468	90.27416501952474	89.10801299653012	87.77277140324901	86.25445181712728	84.59397862711187	82.84238900937112	81.02482531271227	79.13680475658381	77.16399232045086	75.10700583753069	72.99479508680928	70.88278748043183	68.840210790519	66.93378505602772	65.21344701240517	63.70314963384616	62.397651223495735	61.26538312757409	60.25503637394943	59.303034402220035	58.34128475545555	57.30757205287891	
11	129.03523584111267	128.03523584111278	127.03523584111275	126.03523584111275	125.03523584111277	124.03523584111277	123.03523584111275	122.03523584111277	121.03523584111277	120.03523584111277	119.03523584111277	118.03523584111275	117.03523584111275	116.03523584111275	115.03523584111275	114.03523584111277	113.03523584111274	112.03523584111274	111.03523584111274	110.03523584111275	109.03523584111275	108.03523584111275	107.03523584111275	104.85241345825081	101.10555814740333	98.34955622930634	96.36598521048185	94.87561268029076	93.62375065035373	92.39829569651796	91.04417791700713	89.49362355248351	87.77277140324902	85.96080578070956	84.12860535984764	82.29887599668385	80.44834307210951	78.53719654177884	76.54299967157732	74.48014805404591	72.3998909252033	70.37576632773185	68.48372125532909	66.78458390270056	65.31273484498853	64.07152831698411	63.03523584111271	62.15382353328654	61.35697164830861	60.55901209457558	59.671246666804684	
