198.2766013	156.5765587	122.8506394
197.2763653	155.5762406	121.8504034
196.2761293	154.5759226	120.8501674
195.2758933	153.5756045	119.8499315
194.2756574	152.5752865	118.8496955
193.2754214	151.5749684	117.8494595
192.2751854	150.5746504	116.8492235
191.2749494	149.5743323	115.8489875
190.2747135	148.5740143	114.8487516
189.2744775	147.5736962	113.8485156
188.2742415	146.5733782	112.8482796
187.2740055	145.5730601	111.8480436
186.2737696	144.5727421	110.8478077
185.2735336	143.572424	109.8475717
184.2732976	142.572106	108.8473357
183.2730616	141.5717879	107.8470997
182.2728256	140.5714699	106.8468638
181.2725897	139.5711518	105.8466278
180.2723537	138.5708338	104.8463918
179.2721177	137.5705157	103.8461558
178.2718817	136.5701977	102.8459199
177.2716458	135.5698797	101.8456839
176.2714098	134.5695616	100.8454479
175.2711738	133.5692436	99.84521194
174.2709378	132.5689255	98.84497596
173.2707019	131.5686075	97.84473999
172.2704659	130.5682894	96.84450401
171.2702299	129.5679714	95.84426803
170.2699939	128.5676533	94.84403206
169.269758	127.5673353	93.84379608
168.269522	126.5670172	91.41529131
167.269286	125.5666992	86.43016643
166.26905	124.5663811	81.53429223
165.2688141	123.5660631	76.90617009
160.3210948	122.565745	72.81355206
155.9414242	121.565427	69.52419022
152.4762046	118.9182503	67.19873578
149.9062219	113.0202036	65.83718876
148.0496873	107.982816	65.30184809
146.6234318	103.7754117	65.30161212
144.7394336	100.3466515	65.30137614
142.6068045	97.64250945	65.30114016
140.5793486	95.4251506	65.30090419
138.6434626	93.8127413	65.30066821
136.7704965	92.55620356	65.30043224
134.9055111	91.82793283	65.30019626
133.1527989	91.33832634	65.29996029
131.6280876	91.27270892	65.29972431
130.2605549	91.27239087	65.29948833
129.2603189	91.27207282	65.29925236
128.4917873	91.27175477	65.29901638
128.023447	91.27143672	65.29878041
127.7953279	91.27111867	65.29854443
127.6485451	91.27080062	65.29830845
127.5936581	91.27048258	65.29807248
127.5791416	91.27016453	65.2978365
127.5789056	91.26984648	65.29760053
127.5786696	91.26952843	65.29736455
127.5784336	91.26921038	65.29712858
127.5781977	91.26889233	65.2968926
127.5779617	91.26857428	65.29665662
197.2763653	155.5762406	121.8504034
196.2761293	154.5759226	120.8501674
195.2758933	153.5756045	119.8499315
194.2756574	152.5752865	118.8496955
193.2754214	151.5749684	117.8494595
192.2751854	150.5746504	116.8492235
191.2749494	149.5743323	115.8489875
190.2747135	148.5740143	114.8487516
189.2744775	147.5736962	113.8485156
188.2742415	146.5733782	112.8482796
187.2740055	145.5730601	111.8480436
186.2737696	144.5727421	110.8478077
185.2735336	143.572424	109.8475717
184.2732976	142.572106	108.8473357
183.2730616	141.5717879	107.8470997
182.2728256	140.5714699	106.8468638
181.2725897	139.5711518	105.8466278
180.2723537	138.5708338	104.8463918
179.2721177	137.5705157	103.8461558
178.2718817	136.5701977	102.8459199
177.2716458	135.5698797	101.8456839
176.2714098	134.5695616	100.8454479
175.2711738	133.5692436	99.84521194
174.2709378	132.5689255	98.84497596
173.2707019	131.5686075	97.84473999
172.2704659	130.5682894	96.84450401
171.2702299	129.5679714	95.84426803
170.2699939	128.5676533	94.84403206
169.269758	127.5673353	93.84379608
168.269522	126.5670172	92.84356011
167.269286	125.5666992	90.41505534
166.26905	124.5663811	85.42993045
165.2688141	123.5660631	80.53405625
164.2685781	122.565745	75.90593411
159.3208588	121.565427	71.81331609
154.9411882	120.5651089	68.52395424
151.4759686	117.9179322	66.19849981
148.905986	112.0198855	64.83695278
147.0494513	106.9824979	64.30161212
145.6231958	102.7750937	64.30137614
143.7391976	99.34633345	64.30114016
141.6065685	96.6421914	64.30090419
139.5791127	94.42483255	64.30066821
137.6432266	92.81242325	64.30043224
135.7702605	91.55588551	64.30019626
133.9052751	90.82761478	64.29996029
132.152563	90.33800829	64.29972431
130.6278516	90.27239087	64.29948833
129.2603189	90.27207282	64.29925236
128.260083	90.27175477	64.29901638
127.4915513	90.27143672	64.29878041
127.023211	90.27111867	64.29854443
126.7950919	90.27080062	64.29830845
126.6483091	90.27048258	64.29807248
126.5934222	90.27016453	64.2978365
126.5789056	90.26984648	64.29760053
126.5786696	90.26952843	64.29736455
126.5784336	90.26921038	64.29712858
126.5781977	90.26889233	64.2968926
126.5779617	90.26857428	64.29665662
126.5777257	90.26825623	64.29642065
196.2761293	154.5759226	120.8501674
195.2758933	153.5756045	119.8499315
194.2756574	152.5752865	118.8496955
193.2754214	151.5749684	117.8494595
192.2751854	150.5746504	116.8492235
191.2749494	149.5743323	115.8489875
190.2747135	148.5740143	114.8487516
189.2744775	147.5736962	113.8485156
188.2742415	146.5733782	112.8482796
187.2740055	145.5730601	111.8480436
186.2737696	144.5727421	110.8478077
185.2735336	143.572424	109.8475717
