	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
20	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	86.3206748471997	87.20561134024739	88.26737737681371	89.53380551013053	91.02478582168399	92.7521576051263	
19	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	86.3206748471997	87.20561134024739	88.26737737681371	89.53380551013053	91.02478582168399	
18	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	86.3206748471997	87.20561134024739	88.26737737681371	89.53380551013053	
17	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	86.3206748471997	87.20561134024739	88.26737737681371	
16	97.3226412740383	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	86.3206748471997	87.20561134024739	
15	98.19265350432993	97.3226412740383	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	86.3206748471997	
14	99.145371255269	98.19265350432993	97.3226412740383	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	85.57759580699364	
13	100.1398055442681	99.145371255269	98.19265350432993	97.3226412740383	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	84.93587782311036	
12	101.1363836847812	100.1398055442681	99.145371255269	98.19265350432993	97.3226412740383	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	84.35197522885754	
11	102.12537163960883	101.1363836847812	100.1398055442681	99.145371255269	98.19265350432993	97.3226412740383	96.61955836352861	96.13127403353941	95.9025017663201	95.90250176632019	95.9025017663202	95.90250176632021	95.90250176632024	95.90250176632023	95.90250176632023	95.9025017663202	95.90250176632023	95.90250176632023	95.90250176632023	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	83.7825642504937	
10	103.19653522250721	102.12537163960883	101.1363836847812	100.1398055442681	99.145371255269	98.19265350432993	97.3226412740383	96.61955836352861	96.13662202106161	95.91139954716168	95.91139954716166	95.91139954716166	95.91139954716166	95.91139954716166	95.9113995471617	95.91139954716166	95.91139954716171	95.91139954716168	95.9113995471617	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.91139954716171	95.90250176632021	95.90250176632021	95.90250176632021	94.19572130221437	91.59610950211844	89.34631989681742	87.34247180981983	85.73545553633203	84.32446829370167	83.18940551120278	82.11824192830444	81.12925397347671	80.13267583296357	79.13824154396455	78.18552379302554	77.31551156273369	76.61242865222411	76.12414432223488	75.89537205501564	75.9400462251268	76.24606411884939	76.78212076278288	77.49766257252993	78.33480352430021	79.23388935874532	80.14028861090645	81.01000287014404	81.81363597037166	82.53844186468407	83.18840587737105	
